2026-04-16 11:48:11 | INFO | JARVIS démarré
2026-04-18 16:20:04 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:06 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:18 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-04-18 16:20:26 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:28 | INFO | HTTP Request: GET https://www.pointedereve.com/ "HTTP/1.1 200 OK"
2026-04-18 16:20:30 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:34 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 429 Too Many Requests"
2026-04-18 16:20:41 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:42 | INFO | HTTP Request: GET https://www.pointedereve.com/ "HTTP/1.1 200 OK"
2026-04-18 16:20:44 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:47 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:20:56 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:24:42 | INFO | JARVIS démarré
2026-04-18 16:25:18 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:25:50 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 16:26:34 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:48:56 | INFO | JARVIS démarré
2026-04-18 18:49:16 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:49:19 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:49:22 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:49:37 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:50:13 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:51:01 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:52:15 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:59:10 | INFO | JARVIS démarré
2026-04-18 18:59:45 | INFO | HTTP Request: GET https://www.pointedereve.com/ "HTTP/1.1 200 OK"
2026-04-18 18:59:47 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:59:52 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 18:59:54 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:03:14 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:03:50 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:04:33 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:05:36 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:11:29 | INFO | 🔑 [CHAT_SERVICE] openrouter_key présente: True, longueur: 73
2026-04-18 19:11:29 | INFO | 🤖 [CHAT_SERVICE] Modèle: google/gemini-2.5-pro
2026-04-18 19:11:32 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:19:08 | INFO | JARVIS démarré
2026-04-18 19:19:24 | INFO | JARVIS démarré
2026-04-18 19:19:46 | INFO | JARVIS démarré
2026-04-18 19:20:07 | INFO | JARVIS démarré
2026-04-18 19:20:21 | INFO | JARVIS démarré
2026-04-18 19:20:42 | INFO | JARVIS démarré
2026-04-18 19:20:55 | INFO | JARVIS démarré
2026-04-18 19:21:05 | INFO | JARVIS démarré
2026-04-18 19:43:17 | INFO | JARVIS démarré
2026-04-18 19:43:34 | INFO | HTTP Request: GET https://www.pointedereve.com/ "HTTP/1.1 200 OK"
2026-04-18 19:43:36 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:43:41 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:43:43 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:43:57 | INFO | JARVIS démarré
2026-04-18 19:44:10 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:44:44 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:45:21 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:46:25 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-18 19:51:51 | INFO | JARVIS démarré
2026-04-18 19:54:04 | INFO | JARVIS démarré
2026-04-18 19:54:21 | INFO | JARVIS démarré
2026-04-18 19:54:30 | INFO | JARVIS démarré
2026-04-18 19:54:37 | INFO | JARVIS démarré
2026-04-18 19:55:10 | INFO | JARVIS démarré
2026-04-18 19:57:27 | INFO | JARVIS démarré
2026-04-18 19:57:49 | INFO | JARVIS démarré
2026-04-18 19:58:00 | INFO | JARVIS démarré
2026-04-18 19:58:41 | INFO | JARVIS démarré
2026-04-18 19:59:02 | INFO | JARVIS démarré
2026-04-18 19:59:10 | INFO | JARVIS démarré
2026-04-18 19:59:39 | INFO | JARVIS démarré
2026-04-18 20:00:09 | INFO | Création projet - Données reçues: name=PaperClip, path=C:\DEV\PROJETS\applications_mobile\PaperClip, type=code, local_path=C:\DEV\PROJETS\applications_mobile\PaperClip
2026-04-18 20:00:09 | INFO | Dossier créé: C:\DEV\PROJETS\applications_mobile\PaperClip
2026-04-18 20:00:09 | INFO | PROJET_CONTEXTE.md créé: C:\DEV\PROJETS\applications_mobile\PaperClip\PROJET_CONTEXTE.md
2026-04-18 20:02:08 | INFO | Création projet - Données reçues: name=LiveTest App, path=C:\Users\vcout\AppData\Local\Temp\pytest-of-vcout\pytest-51\live_project0, type=web, local_path=None
2026-04-18 20:02:11 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:11 | ERROR | [PIPELINE] Session 53 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:14 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:14 | ERROR | [PIPELINE] Session 54 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:17 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:17 | ERROR | [PIPELINE] Session 55 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:22 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:24 | INFO | 🔑 [CHAT_SERVICE] openrouter_key présente: True, longueur: 18
2026-04-18 20:02:24 | INFO | 🤖 [CHAT_SERVICE] Modèle: anthropic/claude-sonnet-4.5
2026-04-18 20:02:25 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:28 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:28 | ERROR | [PIPELINE] Session 56 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:30 | INFO | 🔑 [CHAT_SERVICE] openrouter_key présente: True, longueur: 18
2026-04-18 20:02:30 | INFO | 🤖 [CHAT_SERVICE] Modèle: anthropic/claude-sonnet-4.5
2026-04-18 20:02:31 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:33 | INFO | Création projet - Données reçues: name=TaskManager, path=C:\Users\vcout\AppData\Local\Temp\pytest-of-vcout\pytest-51\project_with_history0, type=web, local_path=None
2026-04-18 20:02:36 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:36 | ERROR | [PIPELINE] Session 57 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:39 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:39 | ERROR | [PIPELINE] Session 58 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:41 | INFO | Création projet - Données reçues: name=FreshProject, path=C:\Users\vcout\AppData\Local\Temp\pytest-of-vcout\pytest-51\fresh_project0, type=web, local_path=None
2026-04-18 20:02:44 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-04-18 20:02:44 | ERROR | [PIPELINE] Session 59 step 0 FAILED: Clé API invalide ou expirée. Vérifier dans Paramètres.
Traceback (most recent call last):
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\pipeline_engine.py", line 244, in execute_step
    output = await call_model(
             ^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File "C:\DEV\PROJETS\intelligence_artificielle\Jarvis-2.0\backend\services\model_router.py", line 71, in call_model
    raise Exception("Clé API invalide ou expirée. Vérifier dans Paramètres.")
Exception: Clé API invalide ou expirée. Vérifier dans Paramètres.

2026-04-18 20:02:54 | INFO | Création projet - Données reçues: name=ExistingProject, path=C:\Users\vcout\AppData\Local\Temp\pytest-of-vcout\pytest-51\existing_project0, type=web, local_path=None
